[P] 알고 있니 우리 오늘 만난 지
[P] 넌 잊었니 날 차단했니
[P] yeah, 사실 알고 있어
[P] 너의 마음은 떴고 난 잡지 못했어
[M] 알고 있었어
[M] 너에게서 남자 스킨 향이 나고
[M] 약속을 취소하던 그 시끄러운 전화 배경음 속에서 난
[M] 눈을 감기를 택했어
[M] 너 미쳤니 너 미쳤니
[P] 나 미쳐가 나 미쳐가
[P] 나 미쳤어 나 미쳤어
[P] 널 놓을 수가 없어
[P] I'm going insane
[M] 뚜루루... 아... 아...
[M] 전화 좀 받아... 한아야...
[P] 나는 너 하나뿐이었는데
[P] 내 맘속엔 여전히 너 하나인데
[M] 널 놓을 바엔 차라리 미쳐 살겠어
[M] I'm goin' insane
[P] 나 미쳐가 나 미쳐가
[P] 나 미쳤어 나 미쳤어
[P] 널 놓을 수가 없어
[M] I’m goin’ insane
[M] 알고 있니
[M] 우리 아니 난 오늘 미친 지
[M] 잘 살고 있니 나 없이
[M] 다른 남자의 품에서
[P] 나 미쳐가 나 미쳤어
[P] 나 미쳤어 나 미쳤어
[P] 널 놓을 수가 없어
[P] I’m goin’ insane
