time_sec,f0_hz,midi,confidence
2.217506,278.454,61.079,0.869
2.229116,278.498,61.082,0.858
2.240726,278.497,61.082,0.846
2.252336,278.343,61.072,0.835
2.263946,277.953,61.048,0.818
2.275556,277.599,61.026,0.800
2.287166,277.230,61.003,0.782
2.298776,276.547,60.960,0.759
2.310385,275.601,60.901,0.735
2.321995,274.728,60.846,0.712
2.333605,274.273,60.817,0.687
2.345215,273.665,60.779,0.658
2.356825,274.277,60.818,0.620
2.368435,275.043,60.866,0.581
2.380045,276.150,60.935,0.541
2.391655,277.374,61.012,0.499
2.403265,278.086,61.056,0.453
2.414875,277.824,61.040,0.391
2.426485,277.498,61.020,0.337
2.438095,277.054,60.992,0.302
2.449705,277.485,61.019,0.277
2.461315,277.963,61.049,0.256
2.472925,277.844,61.041,0.256
2.484535,278.065,61.055,0.252
2.496145,139.104,49.064,0.256
2.507755,138.917,49.041,0.264
2.519365,139.126,49.067,0.270
2.530975,139.036,49.056,0.267
2.542585,138.935,49.043,0.269
2.554195,139.466,49.109,0.264
2.565805,140.043,49.180,0.258
2.577415,140.110,49.189,0.261
2.589025,275.114,60.870,0.253
2.600635,274.584,60.837,0.238
2.612245,274.528,60.833,0.233
2.623855,271.718,60.655,0.218
2.635465,273.398,60.762,0.193
2.647075,273.242,60.752,0.182
2.658685,274.851,60.854,0.178
2.670295,276.405,60.951,0.179
2.681905,276.941,60.985,0.180
2.693515,277.542,61.022,0.175
2.705125,278.203,61.064,0.163
2.716735,278.561,61.086,0.163
2.728345,278.705,61.095,0.169
2.739955,278.769,61.099,0.168
2.751565,278.653,61.092,0.166
2.763175,278.421,61.077,0.161
2.774785,278.914,61.108,0.175
2.786395,281.149,61.246,0.200
2.798005,284.892,61.475,0.230
2.809615,137.120,48.815,0.255
2.821224,137.038,48.805,0.274
2.832834,136.805,48.775,0.290
2.844444,136.972,48.797,0.302
2.856054,136.862,48.783,0.309
2.867664,137.084,48.811,0.308
2.879274,136.800,48.775,0.300
2.890884,92.662,42.030,0.282
2.902494,79.891,39.463,0.256
2.914104,92.564,42.012,0.226
2.925714,92.322,41.967,0.191
2.937324,92.320,41.967,0.145
2.948934,92.155,41.936,0.082
2.960544,92.114,41.928,0.020
2.972154,,,0.000
2.983764,,,0.000
2.995374,,,0.000
3.006984,146.023,49.904,0.136
3.018594,142.270,49.454,0.370
3.030204,138.706,49.014,0.477
3.041814,139.020,49.053,0.536
3.053424,138.955,49.045,0.583
3.065034,140.760,49.269,0.631
3.076644,144.733,49.751,0.687
3.088254,151.062,50.492,0.727
3.099864,154.160,50.843,0.766
3.111474,157.138,51.174,0.792
3.123084,161.152,51.611,0.812
3.134694,163.124,51.822,0.826
3.146304,163.650,51.877,0.836
3.157914,163.836,51.897,0.843
3.169524,164.133,51.928,0.842
3.181134,164.477,51.965,0.840
3.192744,164.754,51.994,0.831
3.204354,165.186,52.039,0.822
3.215964,165.156,52.036,0.805
3.227574,165.081,52.028,0.786
3.239184,165.424,52.064,0.773
3.250794,166.102,52.135,0.769
3.262404,184.016,53.908,0.776
3.274014,184.883,53.989,0.786
3.285624,185.373,54.035,0.798
3.297234,185.786,54.074,0.800
3.308844,185.681,54.064,0.795
3.320454,185.655,54.061,0.792
3.332063,185.668,54.063,0.782
3.343673,186.141,54.107,0.761
3.355283,186.710,54.160,0.731
3.366893,187.151,54.200,0.691
3.378503,214.598,56.570,0.674
3.390113,220.962,57.076,0.724
3.401723,223.111,57.243,0.792
3.413333,223.498,57.273,0.839
3.424943,223.251,57.254,0.873
3.436553,222.792,57.218,0.900
3.448163,222.265,57.177,0.919
3.459773,221.524,57.120,0.933
3.471383,221.039,57.082,0.937
3.482993,220.181,57.014,0.937
3.494603,219.089,56.928,0.931
3.506213,218.344,56.869,0.925
3.517823,217.821,56.828,0.916
3.529433,217.553,56.806,0.906
3.541043,217.240,56.781,0.893
3.552653,217.470,56.800,0.871
3.564263,217.748,56.822,0.855
3.575873,217.904,56.834,0.837
3.587483,217.776,56.824,0.824
3.599093,216.024,56.684,0.809
3.610703,94.051,42.288,0.802
3.622313,186.614,54.151,0.795
3.633923,185.937,54.088,0.804
3.645533,185.687,54.064,0.822
3.657143,185.551,54.052,0.834
3.668753,185.409,54.039,0.837
3.680363,185.198,54.019,0.838
3.691973,185.062,54.006,0.836
3.703583,185.122,54.012,0.829
3.715193,185.146,54.014,0.814
3.726803,185.224,54.021,0.790
3.738413,185.291,54.027,0.763
3.750023,185.217,54.021,0.734
3.761633,185.100,54.010,0.702
3.773243,185.042,54.004,0.658
3.784853,184.764,53.978,0.584
3.796463,183.705,53.879,0.459
3.808073,108.506,44.763,0.325
3.819683,108.344,44.737,0.288
3.831293,108.018,44.685,0.297
3.842902,108.008,44.684,0.321
3.854512,214.942,56.597,0.407
3.866122,217.089,56.769,0.575
3.877732,216.629,56.733,0.669
3.889342,218.034,56.845,0.728
3.900952,219.220,56.939,0.770
3.912562,220.412,57.032,0.803
3.924172,221.304,57.102,0.831
3.935782,221.474,57.116,0.852
3.947392,221.100,57.086,0.868
3.959002,220.833,57.065,0.872
3.970612,220.434,57.034,0.871
3.982222,220.109,57.009,0.865
3.993832,219.399,56.953,0.860
4.005442,218.813,56.906,0.851
4.017052,218.341,56.869,0.842
4.028662,218.471,56.879,0.837
4.040272,219.214,56.938,0.832
4.051882,220.557,57.044,0.832
4.063492,221.785,57.140,0.828
4.075102,222.516,57.197,0.831
4.086712,222.767,57.216,0.828
4.098322,222.379,57.186,0.828
4.109932,221.633,57.128,0.824
4.121542,220.313,57.025,0.813
4.133152,218.809,56.906,0.802
4.144762,217.718,56.820,0.790
4.156372,217.181,56.777,0.780
4.167982,216.638,56.733,0.764
4.179592,216.667,56.736,0.753
4.191202,217.359,56.791,0.740
4.202812,218.518,56.883,0.730
4.214422,219.510,56.961,0.720
4.226032,220.321,57.025,0.707
4.237642,220.653,57.051,0.697
4.249252,220.656,57.052,0.687
4.260862,220.590,57.046,0.679
4.272472,220.326,57.026,0.663
4.284082,219.760,56.981,0.652
4.295692,218.774,56.903,0.633
4.307302,218.100,56.850,0.627
4.318912,217.602,56.810,0.625
4.330522,217.162,56.775,0.626
4.342132,215.184,56.617,0.628
4.353741,194.004,54.823,0.636
4.365351,191.269,54.577,0.649
4.376961,189.634,54.429,0.658
4.388571,188.626,54.336,0.666
4.400181,187.460,54.229,0.670
4.411791,186.050,54.098,0.671
4.423401,185.314,54.030,0.671
4.435011,185.076,54.007,0.672
4.446621,184.845,53.986,0.670
4.458231,184.885,53.989,0.663
4.469841,184.962,53.997,0.658
4.481451,184.925,53.993,0.655
4.493061,184.928,53.994,0.651
4.504671,184.902,53.991,0.649
4.516281,184.902,53.991,0.644
4.527891,184.880,53.989,0.635
4.539501,184.791,53.981,0.622
4.551111,184.908,53.992,0.611
4.562721,184.984,53.999,0.595
4.574331,184.811,53.983,0.577
4.585941,185.129,54.012,0.556
4.597551,185.649,54.061,0.530
4.609161,186.640,54.153,0.505
4.620771,188.568,54.331,0.487
4.632381,192.973,54.731,0.470
4.643991,193.674,54.794,0.451
4.655601,194.527,54.870,0.433
4.667211,745.102,78.119,0.411
4.678821,747.851,78.183,0.396
4.690431,749.373,78.218,0.380
4.702041,747.859,78.183,0.365
4.713651,749.257,78.215,0.337
4.725261,756.523,78.383,0.320
4.736871,755.799,78.366,0.308
4.748481,751.206,78.260,0.283
4.760091,740.585,78.014,0.263
4.771701,736.156,77.910,0.236
4.783311,738.212,77.958,0.220
4.794921,734.113,77.862,0.199
4.806531,737.740,77.947,0.180
4.818141,733.756,77.854,0.164
4.829751,743.358,78.079,0.136
4.841361,746.797,78.159,0.125
4.852971,220.599,57.047,0.104
4.864580,221.292,57.101,0.081
4.876190,223.387,57.264,0.062
4.887800,224.154,57.324,0.033
4.899410,223.223,57.252,0.013
4.911020,,,0.000
4.922630,,,0.000
4.934240,,,0.000
4.945850,,,0.000
4.957460,,,0.000
4.969070,,,0.000
4.980680,,,0.000
4.992290,,,0.000
5.003900,,,0.000
5.015510,,,0.000
5.027120,,,0.000
5.038730,,,0.000
5.050340,,,0.000
5.061950,,,0.000
5.073560,,,0.000
5.085170,,,0.000
5.096780,,,0.000
5.108390,,,0.000
5.120000,,,0.000
5.131610,,,0.000
5.143220,,,0.000
5.154830,,,0.000
5.166440,,,0.000
5.178050,,,0.000
5.189660,,,0.000
5.201270,,,0.000
5.212880,851.900,80.438,0.025
5.224490,851.521,80.430,0.055
5.236100,874.276,80.887,0.095
5.247710,867.004,80.742,0.121
5.259320,865.894,80.720,0.150
5.270930,868.423,80.771,0.183
5.282540,862.856,80.659,0.213
5.294150,866.175,80.726,0.228
5.305760,887.254,81.142,0.245
5.317370,888.960,81.175,0.262
5.328980,868.247,80.767,0.273
5.340590,873.084,80.863,0.276
5.352200,880.121,81.002,0.276
5.363810,885.072,81.099,0.267
5.375420,894.683,81.286,0.252
5.387029,880.095,81.002,0.235
5.398639,870.498,80.812,0.211
5.410249,867.182,80.746,0.173
5.421859,902.962,81.446,0.124
5.433469,888.624,81.169,0.085
5.445079,112.660,45.414,0.034
5.456689,,,0.000
5.468299,,,0.000
5.479909,582.931,73.870,0.248
5.491519,200.628,55.404,0.377
5.503129,200.583,55.400,0.428
5.514739,168.240,52.356,0.574
5.526349,163.238,51.834,0.670
5.537959,164.174,51.933,0.717
5.549569,164.621,51.980,0.752
5.561179,165.110,52.031,0.778
5.572789,165.302,52.051,0.787
5.584399,165.248,52.046,0.791
5.596009,165.180,52.038,0.796
5.607619,165.322,52.053,0.787
5.619229,165.692,52.092,0.766
5.630839,166.116,52.136,0.743
5.642449,166.248,52.150,0.711
5.654059,164.149,51.930,0.666
5.665669,165.610,52.083,0.638
5.677279,166.281,52.153,0.623
5.688889,174.398,52.979,0.638
5.700499,183.253,53.836,0.716
5.712109,184.740,53.976,0.780
5.723719,184.938,53.994,0.824
5.735329,185.038,54.004,0.852
5.746939,185.090,54.009,0.869
5.758549,185.053,54.005,0.878
5.770159,185.073,54.007,0.880
5.781769,185.141,54.013,0.878
5.793379,185.181,54.017,0.862
5.804989,185.264,54.025,0.835
5.816599,185.416,54.039,0.800
5.828209,186.083,54.101,0.772
5.839819,209.537,56.156,0.757
5.851429,220.016,57.001,0.774
5.863039,223.536,57.276,0.802
5.874649,223.475,57.271,0.823
5.886259,223.139,57.245,0.839
5.897868,222.884,57.225,0.848
5.909478,222.471,57.193,0.860
5.921088,222.330,57.182,0.862
5.932698,221.330,57.104,0.866
5.944308,220.185,57.015,0.860
5.955918,219.193,56.936,0.857
5.967528,218.381,56.872,0.854
5.979138,217.956,56.838,0.839
5.990748,218.204,56.858,0.828
6.002358,217.736,56.821,0.822
6.013968,213.577,56.487,0.828
6.025578,204.977,55.775,0.833
6.037188,201.317,55.464,0.837
6.048798,188.763,54.349,0.837
6.060408,186.857,54.173,0.840
6.072018,186.681,54.157,0.851
6.083628,186.503,54.140,0.858
6.095238,185.895,54.084,0.850
6.106848,185.552,54.052,0.837
6.118458,185.169,54.016,0.820
6.130068,185.029,54.003,0.806
6.141678,185.141,54.013,0.788
6.153288,185.171,54.016,0.766
6.164898,185.109,54.010,0.747
6.176508,185.122,54.012,0.735
6.188118,186.037,54.097,0.741
6.199728,186.360,54.127,0.743
6.211338,186.528,54.143,0.743
6.222948,186.436,54.134,0.740
6.234558,186.630,54.152,0.736
6.246168,187.449,54.228,0.738
6.257778,189.604,54.426,0.741
6.269388,192.184,54.660,0.740
6.280998,196.587,55.052,0.743
6.292608,210.448,56.231,0.768
6.304218,237.744,58.343,0.823
6.315828,243.823,58.780,0.869
6.327438,247.351,59.029,0.900
6.339048,248.536,59.111,0.921
6.350658,249.376,59.170,0.936
6.362268,249.876,59.205,0.949
6.373878,250.320,59.235,0.958
6.385488,251.299,59.303,0.964
6.397098,252.932,59.415,0.960
6.408707,254.697,59.535,0.957
6.420317,257.841,59.748,0.955
6.431927,264.410,60.183,0.954
6.443537,270.682,60.589,0.957
6.455147,273.688,60.780,0.960
6.466757,275.046,60.866,0.962
6.478367,275.946,60.923,0.962
6.489977,276.643,60.966,0.959
6.501587,277.423,61.015,0.945
6.513197,277.737,61.035,0.925
6.524807,277.667,61.030,0.902
6.536417,276.996,60.988,0.871
6.548027,276.208,60.939,0.832
6.559637,275.335,60.884,0.782
6.571247,273.906,60.794,0.714
6.582857,275.952,60.923,0.627
6.594467,685.694,76.681,0.569
6.606077,250.726,59.263,0.641
6.617687,690.981,76.814,0.701
6.629297,692.831,76.860,0.745
6.640907,812.960,79.628,0.779
6.652517,812.947,79.628,0.802
6.664127,695.224,76.920,0.821
6.675737,958.716,82.483,0.839
6.687347,961.282,82.529,0.846
6.698957,961.147,82.527,0.847
6.710567,956.844,82.449,0.845
6.722177,957.380,82.459,0.834
6.733787,955.255,82.421,0.815
6.745397,959.484,82.497,0.804
6.757007,254.169,59.499,0.805
6.768617,256.462,59.655,0.809
6.780227,256.726,59.673,0.825
6.791837,256.864,59.682,0.834
6.803447,256.664,59.669,0.841
