time_sec,f0_hz,midi,confidence
3.668753,,,0.000
3.680363,,,0.000
3.691973,,,0.000
3.703583,,,0.000
3.715193,,,0.000
3.726803,,,0.000
3.738413,,,0.000
3.750023,,,0.000
3.761633,,,0.000
3.773243,697.964,76.988,0.492
3.784853,653.412,75.846,0.582
3.796463,636.428,75.390,0.618
3.808073,210.573,56.242,0.654
3.819683,209.729,56.172,0.666
3.831293,209.259,56.133,0.674
3.842902,208.973,56.110,0.680
3.854512,208.590,56.078,0.685
3.866122,615.203,74.803,0.658
3.877732,205.757,55.841,0.622
3.889342,202.750,55.586,0.599
3.900952,198.921,55.256,0.560
3.912562,196.342,55.030,0.579
3.924172,210.442,56.231,0.619
3.935782,208.366,56.059,0.642
3.947392,206.414,55.896,0.672
3.959002,205.077,55.784,0.693
3.970612,204.425,55.729,0.710
3.982222,203.588,55.658,0.721
3.993832,203.056,55.612,0.726
4.005442,202.387,55.555,0.721
4.017052,201.172,55.451,0.705
4.028662,200.300,55.376,0.692
4.040272,199.365,55.295,0.667
4.051882,198.450,55.215,0.643
4.063492,197.557,55.137,0.615
4.075102,196.932,55.082,0.585
4.086712,197.153,55.102,0.566
4.098322,197.810,55.159,0.572
4.109932,196.759,55.067,0.630
4.121542,195.660,54.970,0.662
4.133152,195.834,54.986,0.687
4.144762,195.973,54.998,0.709
4.156372,196.096,55.009,0.723
4.167982,195.812,54.984,0.731
4.179592,195.548,54.960,0.736
4.191202,195.407,54.948,0.737
4.202812,903.898,81.464,0.717
4.214422,929.445,81.946,0.701
4.226032,943.216,82.201,0.681
4.237642,951.710,82.356,0.658
4.249252,957.440,82.460,0.633
4.260862,974.303,82.762,0.610
4.272472,103.622,43.966,0.594
4.284082,339.091,64.490,0.573
4.295692,172.739,52.813,0.556
4.307302,799.665,79.343,0.524
4.318912,805.190,79.462,0.509
4.330522,804.928,79.456,0.477
4.342132,804.885,79.455,0.456
4.353741,808.277,79.528,0.439
4.365351,805.717,79.473,0.405
4.376961,227.889,57.610,0.353
4.388571,752.154,78.282,0.297
4.400181,749.283,78.216,0.254
4.411791,182.101,53.727,0.188
4.423401,181.596,53.679,0.135
4.435011,162.017,51.704,0.075
4.446621,,,0.000
